src,dst,spec,slots_used,core_src,core_dst,cores_used,tfk_slot
0,54,78,2,0,0,1,4.0
1,12,78,2,0,0,1,4.0
2,75,78,2,0,0,1,4.0
2,76,76,2,0,0,1,4.0
2,84,74,2,0,0,1,4.0
2,91,72,2,0,0,1,4.0
62,16,0,24,0,0,1,560.0
2,93,70,2,0,0,1,4.0
3,21,78,2,0,0,1,4.0
3,54,76,2,0,0,1,4.0
74,17,0,22,0,0,1,516.0
75,57,0,22,0,0,1,508.0
3,94,74,2,0,0,1,4.0
7,93,78,2,0,0,1,4.0
8,2,68,2,0,0,1,4.0
40,56,0,21,0,0,1,492.0
8,10,78,2,0,0,1,4.0
8,68,76,2,0,0,1,4.0
12,65,76,2,0,0,1,4.0
15,16,78,2,0,0,1,4.0
15,79,76,2,0,0,1,4.0
15,92,74,2,0,0,1,4.0
20,91,78,2,0,0,1,4.0
22,42,78,2,0,0,1,4.0
25,7,76,2,0,0,1,4.0
25,76,78,2,0,0,1,4.0
26,24,78,2,0,0,1,4.0
40,18,21,21,0,0,1,492.0
26,66,76,2,0,0,1,4.0
77,40,42,19,0,0,1,448.0
27,5,78,2,0,0,1,4.0
18,34,0,19,0,0,1,440.0
51,1,0,19,0,0,1,428.0
29,85,78,2,0,0,1,4.0
98,23,0,18,0,0,1,420.0
30,51,78,2,0,0,1,4.0
30,55,76,2,0,0,1,4.0
33,78,78,2,0,0,1,4.0
35,21,76,2,0,0,1,4.0
37,30,74,2,0,0,1,4.0
37,67,78,2,0,0,1,4.0
38,30,72,2,0,0,1,4.0
40,57,78,2,0,0,1,4.0
40,79,74,2,0,0,1,4.0
53,36,0,18,0,0,1,408.0
48,14,78,2,0,0,1,4.0
50,12,74,2,0,0,1,4.0
31,76,0,18,0,0,1,408.0
21,89,0,18,0,0,1,408.0
50,81,78,2,0,0,1,4.0
7,6,0,18,0,0,1,408.0
50,94,76,2,0,0,1,4.0
57,63,22,17,0,0,1,400.0
55,71,78,2,0,0,1,4.0
55,96,74,2,0,0,1,4.0
26,39,0,17,0,0,1,400.0
21,74,22,17,0,0,1,400.0
64,63,0,17,0,0,1,396.0
60,18,42,17,0,0,1,396.0
86,18,59,17,0,0,1,392.0
58,7,74,2,0,0,1,4.0
98,74,39,17,0,0,1,380.0
60,75,76,2,0,0,1,4.0
87,39,17,17,0,0,1,380.0
52,17,22,16,0,0,1,364.0
61,71,76,2,0,0,1,4.0
66,13,78,2,0,0,1,4.0
86,36,18,16,0,0,1,360.0
39,76,34,16,0,0,1,360.0
67,16,76,2,0,0,1,4.0
67,17,74,2,0,0,1,4.0
64,36,34,16,0,0,1,356.0
67,48,72,2,0,0,1,4.0
46,77,0,15,0,0,1,348.0
67,82,70,2,0,0,1,4.0
72,18,78,2,0,0,1,4.0
72,42,76,2,0,0,1,4.0
18,39,50,15,1,0,1,340.0
57,46,39,14,0,0,1,320.0
73,89,78,2,0,0,1,4.0
80,66,74,2,0,0,1,4.0
81,23,76,2,0,0,1,4.0
81,41,74,2,0,0,1,4.0
81,44,72,2,0,0,1,4.0
77,18,15,14,0,1,1,312.0
82,18,76,2,0,0,1,4.0
62,34,24,14,0,0,1,308.0
83,59,78,2,0,0,1,4.0
84,85,76,2,0,0,1,4.0
85,43,74,2,0,0,1,4.0
19,26,17,14,0,0,1,304.0
90,68,78,2,0,0,1,4.0
91,40,76,2,0,0,1,4.0
14,63,39,14,0,0,1,304.0
