src,dst,spec,slots_used,core_src,core_dst,tfk_slot
99,96,0,5,0,0,400.0
99,94,5,5,0,0,400.0
99,92,10,5,0,0,400.0
99,76,15,5,0,0,400.0
99,75,20,5,0,0,400.0
99,68,25,5,0,0,400.0
99,56,30,5,0,0,400.0
99,45,35,5,0,0,400.0
98,73,0,5,0,0,400.0
98,32,5,5,0,0,400.0
98,18,10,5,0,0,400.0
97,85,0,5,0,0,400.0
97,74,5,5,0,0,400.0
97,69,10,5,0,0,400.0
97,54,15,5,0,0,400.0
97,51,20,5,0,0,400.0
97,34,25,5,0,0,400.0
96,97,30,5,0,0,400.0
96,91,5,5,0,0,400.0
96,59,10,5,0,0,400.0
96,56,15,5,0,0,400.0
96,33,20,5,0,0,400.0
95,79,0,5,0,0,400.0
95,47,5,5,0,0,400.0
95,13,10,5,0,0,400.0
94,84,0,5,0,0,400.0
94,73,10,5,0,0,400.0
94,68,15,5,0,0,400.0
94,45,20,5,0,0,400.0
94,9,25,5,0,0,400.0
93,98,15,5,0,0,400.0
93,90,0,5,0,0,400.0
93,71,5,5,0,0,400.0
93,69,20,5,0,0,400.0
93,67,10,5,0,0,400.0
93,46,25,5,0,0,400.0
93,33,30,5,0,0,400.0
93,30,35,5,0,0,400.0
92,42,0,5,0,0,400.0
92,13,5,5,0,0,400.0
92,1,15,5,0,0,400.0
91,87,0,5,0,0,400.0
91,84,10,5,0,0,400.0
91,72,15,5,0,0,400.0
91,68,20,5,0,0,400.0
91,63,25,5,0,0,400.0
91,61,30,5,0,0,400.0
91,48,35,5,0,0,400.0
91,44,40,5,0,0,400.0
91,41,45,5,0,0,400.0
91,30,50,5,0,0,400.0
91,16,55,5,0,0,400.0
89,88,0,5,0,0,400.0
89,20,5,5,0,0,400.0
89,10,10,5,0,0,400.0
88,83,5,5,0,0,400.0
88,16,10,5,0,0,400.0
88,12,15,5,0,0,400.0
87,34,5,5,0,0,400.0
85,91,60,5,0,0,400.0
85,70,5,5,0,0,400.0
85,63,10,5,0,0,400.0
85,41,15,5,0,0,400.0
85,39,20,5,0,0,400.0
85,32,25,5,0,0,400.0
84,99,40,5,0,0,400.0
84,70,15,5,0,0,400.0
84,43,5,5,0,0,400.0
84,29,20,5,0,0,400.0
84,27,25,5,0,0,400.0
84,9,30,5,0,0,400.0
84,2,35,5,0,0,400.0
83,92,20,5,0,0,400.0
83,90,10,5,0,0,400.0
83,82,0,5,0,0,400.0
83,19,15,5,0,0,400.0
82,88,20,5,0,0,400.0
82,86,5,5,0,0,400.0
82,48,10,5,0,0,400.0
82,37,15,5,0,0,400.0
82,19,25,5,0,0,400.0
82,6,30,5,0,0,400.0
82,0,35,5,0,0,400.0
81,77,0,5,0,0,400.0
81,28,5,5,0,0,400.0
80,32,0,5,0,0,400.0
79,64,5,5,0,0,400.0
79,62,10,5,0,0,400.0
79,61,15,5,0,0,400.0
79,49,20,5,0,0,400.0
79,42,25,5,0,0,400.0
79,40,30,5,0,0,400.0
79,13,35,5,0,0,400.0
79,10,40,5,0,0,400.0
78,73,5,5,0,0,400.0
78,72,0,5,0,0,400.0
78,69,15,5,0,0,400.0
78,67,20,5,0,0,400.0
78,61,10,5,0,0,400.0
78,46,30,5,0,0,400.0
78,37,25,5,0,0,400.0
78,36,35,5,0,0,400.0
78,8,40,5,0,0,400.0
78,1,45,5,0,0,400.0
77,55,5,5,0,0,400.0
77,34,10,5,0,0,400.0
76,63,0,5,0,0,400.0
76,17,5,5,0,0,400.0
76,11,10,5,0,0,400.0
76,10,20,5,0,0,400.0
76,1,25,5,0,0,400.0
75,66,0,5,0,0,400.0
75,65,5,5,0,0,400.0
75,61,25,5,0,0,400.0
75,55,10,5,0,0,400.0
75,50,15,5,0,0,400.0
75,49,30,5,0,0,400.0
75,47,35,5,0,0,400.0
75,10,45,5,0,0,400.0
75,8,50,5,0,0,400.0
75,4,40,5,0,0,400.0
75,3,55,5,0,0,400.0
72,66,5,5,0,0,400.0
72,52,10,5,0,0,400.0
72,16,20,5,0,0,400.0
71,99,45,5,0,0,400.0
71,89,15,5,0,0,400.0
71,80,10,5,0,0,400.0
71,51,0,5,0,0,400.0
71,45,25,5,0,0,400.0
71,41,20,5,0,0,400.0
71,28,30,5,0,0,400.0
70,84,45,5,0,0,400.0
70,63,20,5,0,0,400.0
70,58,0,5,0,0,400.0
70,7,10,5,0,0,400.0
69,70,25,5,0,0,400.0
69,57,0,5,0,0,400.0
69,41,5,5,0,0,400.0
68,95,30,5,0,0,400.0
68,86,0,5,0,0,400.0
68,71,35,5,0,0,400.0
68,69,40,5,0,0,400.0
68,46,5,5,0,0,400.0
68,44,10,5,0,0,400.0
68,38,45,5,0,0,400.0
68,10,50,5,0,0,400.0
67,81,15,5,0,0,400.0
67,77,25,5,0,0,400.0
67,72,30,5,0,0,400.0
67,58,5,5,0,0,400.0
67,54,0,5,0,0,400.0
67,44,35,5,0,0,400.0
67,36,40,5,0,0,400.0
67,33,45,5,0,0,400.0
67,20,50,5,0,0,400.0
67,17,55,5,0,0,400.0
66,90,15,5,0,0,400.0
66,6,10,5,0,0,400.0
65,89,20,5,0,0,400.0
65,71,40,5,0,0,400.0
65,26,0,5,0,0,400.0
65,23,10,5,0,0,400.0
64,82,40,5,0,0,400.0
64,44,0,5,0,0,400.0
64,43,10,5,0,0,400.0
64,35,15,5,0,0,400.0
64,18,20,5,0,0,400.0
64,14,25,5,0,0,400.0
63,81,30,5,0,0,400.0
