1e-08,78506,1e-08,1.1765e+05,1e-08,1.4743e+05,1e-08,1.6495e+05
1.1577e-07,78601,8.9727e-08,1.1873e+05,7.3349e-08,1.4736e+05,6.1968e-08,1.6489e+05
2.3155e-07,78639,1.7945e-07,1.1876e+05,1.467e-07,1.4742e+05,1.2394e-07,1.6497e+05
4.6309e-07,78603,3.5891e-07,1.1874e+05,2.934e-07,1.4748e+05,2.4787e-07,1.6494e+05
9.2618e-07,78625,7.1781e-07,1.1874e+05,5.868e-07,1.4756e+05,4.9574e-07,1.6502e+05
1.1577e-06,78601,8.9727e-07,1.1879e+05,7.3349e-07,1.4751e+05,6.1968e-07,1.6492e+05
2.3155e-06,78570,1.7945e-06,1.1876e+05,1.467e-06,1.4677e+05,1.2394e-06,1.649e+05
4.6309e-06,78518,3.5891e-06,1.1876e+05,2.934e-06,1.4724e+05,2.4787e-06,1.6409e+05
9.2618e-06,76776,7.1781e-06,1.1449e+05,5.868e-06,1.4389e+05,4.9574e-06,1.6365e+05
1.1577e-05,75872,8.9727e-06,1.1304e+05,7.3349e-06,1.4297e+05,6.1968e-06,1.6372e+05
2.3155e-05,75029,1.7945e-05,1.128e+05,1.467e-05,1.4209e+05,1.2394e-05,1.625e+05
4.6309e-05,68182,3.5891e-05,1.045e+05,2.934e-05,1.3824e+05,2.4787e-05,1.4537e+05
9.2618e-05,67348,7.1781e-05,1.0021e+05,5.868e-05,1.2507e+05,4.9574e-05,1.3373e+05
0.00011577,66743,8.9727e-05,98679,7.3349e-05,1.2283e+05,6.1968e-05,1.3099e+05
0.00023155,67092,0.00017945,96507,0.0001467,1.2068e+05,0.00012394,1.2931e+05
0.00046309,67865,0.00035891,96358,0.0002934,1.2057e+05,0.00024787,1.2953e+05
0.00092618,67977,0.00071781,96266,0.0005868,1.2049e+05,0.00049574,1.2975e+05
0.0011577,68214,0.00089727,96393,0.00073349,1.2049e+05,0.00061968,1.2969e+05
0.0023155,68188,0.0017945,96602,0.001467,1.2071e+05,0.0012394,1.2947e+05
0.0046309,68443,0.0035891,96374,0.002934,1.2057e+05,0.0024787,1.2927e+05
0.011577,68342,0.0089727,96560,0.0073349,1.2084e+05,0.0061968,1.2946e+05
0.11577,68361,0.089727,96575,0.073349,1.2082e+05,0.061968,1.2939e+05
